sku,image 1,image 2,image 3,image 1 result,image 2 result,image 3 result,image 1 confidence,image 2 confidence,image 3 confidence
YT-641038-S,https://www.mumzworld.com/media/catalog/product/y/t/yt-610286-s-rubie-s-sofia-classic-costume-box-3-4-years-1507057544_1.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
YT-641038-M,https://www.mumzworld.com/media/catalog/product/y/t/yt-610286-s-rubie-s-sofia-classic-costume-box-3-4-years-1507057544_1_1.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
TUT-814572011-964,https://www.mumzworld.com/media/catalog/product/t/u/tut-814572011-964-woombie-convertible-vented-boardwalk-swaddle-blue-1526451951.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
TUT-814572019-724,https://www.mumzworld.com/media/catalog/product/t/u/tut-814572019-724-woombie-air-wrap-blankets-teal-white-pink-15264519511.jpg,https://www.mumzworld.com/media/catalog/product/t/u/tut-814572019-724-woombie-air-wrap-blankets-teal-white-pink-15264519510.jpg,https://www.mumzworld.com/media/catalog/product/t/u/tut-814572019-724-woombie-air-wrap-blankets-teal-white-pink-1526451951.jpg,NO,NO,NO,0.4,0,0
TUT-814572019-700,https://www.mumzworld.com/media/catalog/product/t/u/tut-814572019-700-woombie-organic-old-fashioned-air-wraps-3-blues-15264519512.jpg,https://www.mumzworld.com/media/catalog/product/t/u/tut-814572019-700-woombie-organic-old-fashioned-air-wraps-3-blues-15264519511.jpg,https://www.mumzworld.com/media/catalog/product/t/u/tut-814572019-700-woombie-organic-old-fashioned-air-wraps-3-blues-15264519510.jpg,NO,NO,NO,0,0,0
TUT-814572014-644,https://www.mumzworld.com/media/catalog/product/t/u/tut-814572014-644-woombie-cotton-double-knot-hat-organic-cream-1526451951.jpg,,,NO,ERROR - No image,ERROR - No image,0.4,0,0
WCME-546483300001,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300001-one-month-handmade-baby-onesie-bodysuit-light-blue-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300001-one-month-handmade-baby-onesie-bodysuit-light-blue-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0.6000000000000001,0
WCME-546483300002,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300002-two-months-handmade-baby-onesie-bodysuit-green-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300002-two-months-handmade-baby-onesie-bodysuit-green-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300003,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300003-three-months-handmade-baby-onesie-bodysuit-violet-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300003-three-months-handmade-baby-onesie-bodysuit-violet-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300004,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300004-four-months-handmade-baby-onesie-bodysuit-black-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300004-four-months-handmade-baby-onesie-bodysuit-black-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0.6000000000000001,0
WCME-546483300005,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300005-five-months-handmade-baby-onesie-bodysuit-blue-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300005-five-months-handmade-baby-onesie-bodysuit-blue-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300006,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300006-six-months-handmade-baby-onesie-bodysuit-red-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300006-six-months-handmade-baby-onesie-bodysuit-red-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300007,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300007-seven-months-handmade-baby-onesie-bodysuit-orange-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300007-seven-months-handmade-baby-onesie-bodysuit-orange-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300008,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300008-eight-months-handmade-baby-onesie-bodysuit-light-blue-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300008-eight-months-handmade-baby-onesie-bodysuit-light-blue-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300009,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300009-nine-months-handmade-baby-onesie-bodysuit-green-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300009-nine-months-handmade-baby-onesie-bodysuit-green-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300010,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300010-ten-months-handmade-baby-onesie-bodysuit-blue-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300010-ten-months-handmade-baby-onesie-bodysuit-blue-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300011,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300011-eleven-months-handmade-baby-onesie-bodysuit-violet-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300011-eleven-months-handmade-baby-onesie-bodysuit-violet-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300012,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300012-twelve-months-handmade-baby-onesie-bodysuit-light-blue-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300012-twelve-months-handmade-baby-onesie-bodysuit-light-blue-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0.6000000000000001,0
WCME-546483300013,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300013-one-month-handmade-baby-onesie-bodysuit-pink-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300013-one-month-handmade-baby-onesie-bodysuit-pink-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300014,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300014-two-months-handmade-baby-onesie-bodysuit-violet-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300014-two-months-handmade-baby-onesie-bodysuit-violet-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300015,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300015-three-months-handmade-baby-onesie-bodysuit-pink-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300015-three-months-handmade-baby-onesie-bodysuit-pink-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300016,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300016-four-months-handmade-baby-onesie-bodysuit-pink-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300016-four-months-handmade-baby-onesie-bodysuit-pink-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300017,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300017-five-months-handmade-baby-onesie-bodysuit-violet-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300017-five-months-handmade-baby-onesie-bodysuit-violet-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300018,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300018-six-months-handmade-baby-onesie-bodysuit-violet-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300018-six-months-handmade-baby-onesie-bodysuit-violet-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300019,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300019-seven-months-handmade-baby-onesie-bodysuit-pink-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300019-seven-months-handmade-baby-onesie-bodysuit-pink-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300020,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300020-eight-months-handmade-baby-onesie-bodysuit-violet-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300020-eight-months-handmade-baby-onesie-bodysuit-violet-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300021,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300021-nine-months-handmade-baby-onesie-bodysuit-violet-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300021-nine-months-handmade-baby-onesie-bodysuit-violet-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300022,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300022-ten-months-handmade-baby-onesie-bodysuit-pink-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300022-ten-months-handmade-baby-onesie-bodysuit-pink-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300023,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300023-eleven-months-handmade-baby-onesie-bodysuit-pink-violet-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300023-eleven-months-handmade-baby-onesie-bodysuit-pink-violet-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300024,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300024-twelve-months-handmade-baby-onesie-bodysuit-violet-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300024-twelve-months-handmade-baby-onesie-bodysuit-violet-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300025,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300025-one-month-handmade-baby-onesie-bodysuit-navy-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300025-one-month-handmade-baby-onesie-bodysuit-navy-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300026,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300026-two-months-handmade-baby-onesie-bodysuit-navy-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300026-two-months-handmade-baby-onesie-bodysuit-navy-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300027,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300027-three-months-handmade-baby-onesie-bodysuit-navy-15268206240.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300027-three-months-handmade-baby-onesie-bodysuit-navy-1526820624.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300028,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300028-four-months-handmade-baby-onesie-bodysuit-navy-15268206250.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300028-four-months-handmade-baby-onesie-bodysuit-navy-1526820625.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300029,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300029-five-months-handmade-baby-onesie-bodysuit-navy-15268206250.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300029-five-months-handmade-baby-onesie-bodysuit-navy-1526820625.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300030,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300030-six-months-handmade-baby-onesie-bodysuit-navy-15268206250.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300030-six-months-handmade-baby-onesie-bodysuit-navy-1526820625.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300031,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300031-seven-months-handmade-baby-onesie-bodysuit-navy-15268206250.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300031-seven-months-handmade-baby-onesie-bodysuit-navy-1526820625.jpg,,YES,NO,ERROR - No image,0.95,0,0
WCME-546483300032,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300032-eight-months-handmade-baby-onesie-bodysuit-navy-15268206250.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300032-eight-months-handmade-baby-onesie-bodysuit-navy-1526820625.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300033,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300033-nine-months-handmade-baby-onesie-bodysuit-navy-15268206250.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300033-nine-months-handmade-baby-onesie-bodysuit-navy-1526820625.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300034,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300034-ten-months-handmade-baby-onesie-bodysuit-navy-15268206250.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300034-ten-months-handmade-baby-onesie-bodysuit-navy-1526820625.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300035,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300035-eleven-months-handmade-baby-onesie-bodysuit-navy-15268206250.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300035-eleven-months-handmade-baby-onesie-bodysuit-navy-1526820625.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
WCME-546483300036,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300036-twelve-months-handmade-baby-onesie-bodysuit-navy-15268206250.jpg,https://www.mumzworld.com/media/catalog/product/w/c/wcme-546483300036-twelve-months-handmade-baby-onesie-bodysuit-navy-1526820625.jpg,,YES,NO,ERROR - No image,0.95,0.4,0
BBROO-BBCLASSROMPP,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbclassrompp-babybox-classic-romper-girl-1527059255.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
BBROO-BBCLASSROMPB,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbclassrompb-babybox-classic-romper-boy-15270592550.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbclassrompb-babybox-classic-romper-boy-1527059255.jpg,,NO,NO,ERROR - No image,0,0,0
BBROO-BBPRINCEROMP,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbprinceromp-babybox-little-boy-blue-romper-15270592550.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbprinceromp-babybox-little-boy-blue-romper-1527059255.jpg,,NO,NO,ERROR - No image,0,0,0
BBROO-BBPRINCESSROMP,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbprincessromp-babybox-pretty-in-pink-romper-1527059255.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
BBROO-BBSWADBLUE,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbswadblue-babybox-blue-swaddles-2pk-1527059255.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbswadblue.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbswadblue_1.jpg,NO,NO,NO,0,0,0
BBROO-BBSWADCOLOR,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbswadcolor-babybox-colourful-swaddles-2pk-1527059255.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbswadcolor-2.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbswadcolor.jpg,NO,NO,NO,0,0,0
BBROO-BBHATBL,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatbl-babybox-baby-hat-blue-15270592551.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatbl-babybox-baby-hat-blue-15270592550.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatbl-babybox-baby-hat-blue-1527059255.jpg,NO,NO,NO,0,0,0
BBROO-BBHATPK,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatpk-babybox-baby-hat-pink-15270592550.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatpk-babybox-baby-hat-pink-1527059255.jpg,,NO,NO,ERROR - No image,0,0,0
BBROO-BBHATTQ,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhattq-babybox-baby-hat-turquoise-15270592550.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhattq-babybox-baby-hat-turquoise-1527059255.jpg,,NO,NO,ERROR - No image,0,0,0
BBROO-BBHATLN,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatln-babybox-baby-hat-lemon-15270592550.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatln-babybox-baby-hat-lemon-1527059255.jpg,,NO,NO,ERROR - No image,0,0,0
BBROO-BBHATBS,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatbs-babybox-baby-hat-blue-stripe-15270592550.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatbs-babybox-baby-hat-blue-stripe-1527059255.jpg,,NO,NO,ERROR - No image,0,0,0
BBROO-BBHATPS,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatps-babybox-baby-hat-pink-stripe-15270592550.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatps-babybox-baby-hat-pink-stripe-1527059255.jpg,,NO,NO,ERROR - No image,0,0,0
BBROO-BBHATWH,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatwh-babybox-baby-hat-white-15270592550.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatwh-babybox-baby-hat-white-1527059255.jpg,,NO,NO,ERROR - No image,0,0,0
BBROO-BBHATWP,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatwp-babybox-baby-hat-white-pink-1527059255.jpg,,,NO,ERROR - No image,ERROR - No image,0,0,0
BBROO-BBHATWB,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatwb-babybox-baby-hat-white-blue-15270592550.jpg,https://www.mumzworld.com/media/catalog/product/b/b/bbroo-bbhatwb-babybox-baby-hat-white-blue-1527059255.jpg,,NO,NO,ERROR - No image,0,0,0
BA11066BL,https://www.mumzworld.com/media/catalog/product/b/a/ba11066bl-baby-aspen-little-prince-gift-set-4pcs-blue-white-15274069831.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba11066bl-baby-aspen-little-prince-gift-set-4pcs-blue-white-15274069830.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba11066bl-baby-aspen-little-prince-gift-set-4pcs-blue-white-1527406983.jpg,NO,NO,NO,0,0,0
BA11077BL,https://www.mumzworld.com/media/catalog/product/b/a/ba11077bl-baby-aspen-pup-baby-gift-basket-9pcs-white-blue-15274069832.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba11077bl-baby-aspen-pup-baby-gift-basket-9pcs-white-blue-15274069831.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba11077bl-baby-aspen-pup-baby-gift-basket-9pcs-white-blue-15274069830.jpg,NO,NO,NO,0,0,0
BA11077PK,https://www.mumzworld.com/media/catalog/product/b/a/ba11077pk-baby-aspen-fancy-floral-baby-gift-basket-9pcs-15274069832.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba11077pk-baby-aspen-fancy-floral-baby-gift-basket-9pcs-15274069831.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba11077pk-baby-aspen-fancy-floral-baby-gift-basket-9pcs-15274069830.jpg,NO,NO,NO,0,0,0
BA11077TN,https://www.mumzworld.com/media/catalog/product/b/a/ba11077tn-baby-aspen-safari-baby-gift-basket-9pcs-15274069832.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba11077tn-baby-aspen-safari-baby-gift-basket-9pcs-15274069831.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba11077tn-baby-aspen-safari-baby-gift-basket-9pcs-15274069830.jpg,NO,NO,NO,0,0,0
BA11079NA,https://www.mumzworld.com/media/catalog/product/b/a/ba11079na-baby-aspen-born-to-sparkle-gift-set-3pcs-white-purple-15274069831.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba11079na-baby-aspen-born-to-sparkle-gift-set-3pcs-white-purple-15274069830.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba11079na-baby-aspen-born-to-sparkle-gift-set-3pcs-white-purple-1527406983.jpg,NO,NO,NO,0,0,0
BA14078NA,https://www.mumzworld.com/media/catalog/product/b/a/ba14078na-baby-aspen-seahorse-bath-set-4pcs-15274069831.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba14078na-baby-aspen-seahorse-bath-set-4pcs-15274069830.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba14078na-baby-aspen-seahorse-bath-set-4pcs-1527406983.jpg,NO,NO,NO,0,0,0
BA14082NA,https://www.mumzworld.com/media/catalog/product/b/a/ba14082na-baby-aspen-swan-bath-set-4pcs-white-15274069831.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba14082na-baby-aspen-swan-bath-set-4pcs-white-15274069830.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba14082na-baby-aspen-swan-bath-set-4pcs-white-1527406983.jpg,NO,NO,NO,0,0,0
BA15221NA,https://www.mumzworld.com/media/catalog/product/b/a/ba15221na-baby-aspen-zebra-bib-socks-set-white-15274069830.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba15221na-baby-aspen-zebra-bib-socks-set-white-1527406983.jpg,,NO,NO,ERROR - No image,0,0,0
BA16109BL,https://www.mumzworld.com/media/catalog/product/b/a/ba16109bl-baby-aspen-little-prince-bodysuit-socks-blue-15274069831.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba16109bl-baby-aspen-little-prince-bodysuit-socks-blue-15274069830.jpg,https://www.mumzworld.com/media/catalog/product/b/a/ba16109bl-baby-aspen-little-prince-bodysuit-socks-blue-1527406983.jpg,NO,NO,NO,0,0,0
